A0: 178
2025-02-13 15:08:07.557441A0: 177
2025-02-13 15:08:08.580689Ax: 1023
2025-02-13 15:08:08.581003A1: 501
2025-02-13 15:08:08.581191A0: 177
2025-02-13 15:08:09.604454Ax: 1023
2025-02-13 15:08:09.604689A1: 504
2025-02-13 15:08:09.604940A0: 177
2025-02-13 15:08:10.628380Ax: 1023
2025-02-13 15:08:10.628617A1: 502
2025-02-13 15:08:10.628804A0: 177
2025-02-13 15:08:11.652073Ax: 1023
2025-02-13 15:08:11.652300A1: 503
2025-02-13 15:08:11.652473A0: 176
2025-02-13 15:08:12.675836Ax: 1023
2025-02-13 15:08:12.676068A1: 504
2025-02-13 15:08:12.676248A0: 176
2025-02-13 15:08:13.699445Ax: 1023
2025-02-13 15:08:13.699680A1: 503
2025-02-13 15:08:13.699921A0: 176
2025-02-13 15:08:14.723219Ax: 1023
2025-02-13 15:08:14.723453A1: 503
2025-02-13 15:08:14.723568A0: 176
2025-02-13 15:08:15.747188Ax: 1023
2025-02-13 15:08:15.747423A1: 503
2025-02-13 15:08:15.747546A0: 177
2025-02-13 15:08:16.770651Ax: 1023
2025-02-13 15:08:16.770949A1: 504
2025-02-13 15:08:16.771139A0: 177
2025-02-13 15:08:17.794645Ax: 1023
2025-02-13 15:08:17.794943A1: 504
2025-02-13 15:08:17.795135A0: 177
2025-02-13 15:08:18.818364Ax: 1023
2025-02-13 15:08:18.818606A1: 503
2025-02-13 15:08:18.818853A0: 178
2025-02-13 15:08:19.842139Ax: 1023
2025-02-13 15:08:19.842335A1: 504
2025-02-13 15:08:19.842430A0: 176
2025-02-13 15:08:20.866010Ax: 1023
2025-02-13 15:08:20.866246A1: 504
2025-02-13 15:08:20.866353A0: 176
2025-02-13 15:08:21.889402Ax: 1023
2025-02-13 15:08:21.891992A1: 503
2025-02-13 15:08:21.892124A0: 176
2025-02-13 15:08:22.913355Ax: 1023
2025-02-13 15:08:22.913592A1: 503
2025-02-13 15:08:22.913835A0: 176
2025-02-13 15:08:23.937108Ax: 1023
2025-02-13 15:08:23.937389A1: 503
2025-02-13 15:08:23.937658A0: 177
2025-02-13 15:08:24.960511Ax: 1023
2025-02-13 15:08:24.960642A1: 503
2025-02-13 15:08:24.960808A0: 178
2025-02-13 15:08:25.984774Ax: 1023
2025-02-13 15:08:25.985066A1: 503
2025-02-13 15:08:25.985202A0: 177
2025-02-13 15:08:27.008335Ax: 1023
2025-02-13 15:08:27.010576A1: 503
2025-02-13 15:08:27.010757A0: 177
2025-02-13 15:08:28.032105Ax: 1023
2025-02-13 15:08:28.032383A1: 503
2025-02-13 15:08:28.032653A0: 177
2025-02-13 15:08:29.055905Ax: 1023
2025-02-13 15:08:29.056194A1: 503
2025-02-13 15:08:29.056471A0: 176
2025-02-13 15:08:30.079623Ax: 1023
2025-02-13 15:08:30.079910A1: 502
2025-02-13 15:08:30.080042A0: 176
2025-02-13 15:08:31.103500Ax: 1023
2025-02-13 15:08:31.103813A1: 503
2025-02-13 15:08:31.103950A0: 177
2025-02-13 15:08:32.127465Ax: 1023
2025-02-13 15:08:32.130225A1: 503
2025-02-13 15:08:32.130374A0: 177
2025-02-13 15:08:33.151153Ax: 1023
2025-02-13 15:08:33.151427A1: 502
2025-02-13 15:08:33.151686A0: 176
2025-02-13 15:08:34.174941Ax: 1023
2025-02-13 15:08:34.175091A1: 502
2025-02-13 15:08:34.175218A0: 177
2025-02-13 15:08:35.198595Ax: 1023
2025-02-13 15:08:35.198792A1: 500
2025-02-13 15:08:35.198924A0: 177
2025-02-13 15:08:36.222409Ax: 1023
2025-02-13 15:08:36.222689A1: 503
2025-02-13 15:08:36.223022A0: 176
2025-02-13 15:08:37.246295Ax: 1023
2025-02-13 15:08:37.248494A1: 503
2025-02-13 15:08:37.248611A0: 177
2025-02-13 15:08:38.270176Ax: 1023
2025-02-13 15:08:38.270406A1: 503
2025-02-13 15:08:38.270566A0: 177
2025-02-13 15:08:39.294018Ax: 1023
2025-02-13 15:08:39.294249A1: 503
2025-02-13 15:08:39.294439A0: 178
2025-02-13 15:08:40.317786Ax: 1023
2025-02-13 15:08:40.318026A1: 502
2025-02-13 15:08:40.318210A0: 177
2025-02-13 15:08:41.341390Ax: 1023
2025-02-13 15:08:41.341542A1: 501
2025-02-13 15:08:41.341779A0: 176
2025-02-13 15:08:42.365150Ax: 1023
2025-02-13 15:08:42.367352A1: 503
2025-02-13 15:08:42.367464A0: 177
2025-02-13 15:08:43.389095Ax: 1023
2025-02-13 15:08:43.389343A1: 503
2025-02-13 15:08:43.389474A0: 176
2025-02-13 15:08:44.413007Ax: 1023
2025-02-13 15:08:44.413280A1: 504
2025-02-13 15:08:44.413415A0: 177
2025-02-13 15:08:45.436544Ax: 1023
2025-02-13 15:08:45.436837A1: 503
2025-02-13 15:08:45.437025A0: 177
2025-02-13 15:08:46.460192Ax: 1023
2025-02-13 15:08:46.460324A1: 505
2025-02-13 15:08:46.460421A0: 177
2025-02-13 15:08:47.483912Ax: 1023
2025-02-13 15:08:47.486187A1: 504
2025-02-13 15:08:47.486293A0: 177
2025-02-13 15:08:48.507813Ax: 1023
2025-02-13 15:08:48.508055A1: 504
2025-02-13 15:08:48.508225A0: 177
2025-02-13 15:08:49.531223Ax: 1023
2025-02-13 15:08:49.531454A1: 504
2025-02-13 15:08:49.531645A0: 176
2025-02-13 15:08:50.555211Ax: 1023
2025-02-13 15:08:50.555481A1: 503
2025-02-13 15:08:50.555661A0: 178
2025-02-13 15:08:51.579005Ax: 1023
2025-02-13 15:08:51.579134A1: 503
2025-02-13 15:08:51.579232A0: 176
2025-02-13 15:08:52.602660Ax: 1023
2025-02-13 15:08:52.604887A1: 505
2025-02-13 15:08:52.604994A0: 177
2025-02-13 15:08:53.626413Ax: 1023
2025-02-13 15:08:53.626642A1: 504
2025-02-13 15:08:53.626895A0: 176
2025-02-13 15:08:54.650253Ax: 1023
2025-02-13 15:08:54.650482A1: 503
2025-02-13 15:08:54.650673A0: 177
2025-02-13 15:08:55.674070Ax: 1023
2025-02-13 15:08:55.674303A1: 504
2025-02-13 15:08:55.674493A0: 177
2025-02-13 15:08:56.697599Ax: 1023
2025-02-13 15:08:56.697904A1: 502
2025-02-13 15:08:56.698096A0: 176
2025-02-13 15:08:57.721497Ax: 1023
2025-02-13 15:08:57.724312A1: 501
2025-02-13 15:08:57.724526A0: 178
2025-02-13 15:08:58.745296Ax: 1023
2025-02-13 15:08:58.745524A1: 504
2025-02-13 15:08:58.745761A0: 178
2025-02-13 15:08:59.769127Ax: 1023
2025-02-13 15:08:59.769355A1: 503
2025-02-13 15:08:59.769540A0: 177
2025-02-13 15:09:00.792891Ax: 1023
2025-02-13 15:09:00.793127A1: 503
2025-02-13 15:09:00.793316A0: 177
2025-02-13 15:09:01.816593Ax: 1023
2025-02-13 15:09:01.816880A1: 504
2025-02-13 15:09:01.817072A0: 177
2025-02-13 15:09:02.840470Ax: 1023
2025-02-13 15:09:02.843240A1: 502
2025-02-13 15:09:02.843348A0: 177
2025-02-13 15:09:03.864309Ax: 1023
2025-02-13 15:09:03.864544A1: 504
2025-02-13 15:09:03.864783A0: 175
2025-02-13 15:09:04.888184Ax: 1023
2025-02-13 15:09:04.888394A1: 503
2025-02-13 15:09:04.888492A0: 176
2025-02-13 15:09:05.912071Ax: 1023
2025-02-13 15:09:05.912300A1: 504
2025-02-13 15:09:05.912438A0: 177
2025-02-13 15:09:06.936056Ax: 1023
2025-02-13 15:09:06.936285A1: 504
2025-02-13 15:09:06.936480A0: 177
2025-02-13 15:09:07.959757Ax: 1023
2025-02-13 15:09:07.960014A1: 505
2025-02-13 15:09:07.960200A0: 177
2025-02-13 15:09:08.983543Ax: 1023
2025-02-13 15:09:08.983835A1: 500
2025-02-13 15:09:08.984029A0: 177
2025-02-13 15:09:10.007353Ax: 1023
2025-02-13 15:09:10.007592A1: 503
2025-02-13 15:09:10.007840A0: 176
2025-02-13 15:09:11.031231Ax: 1023
2025-02-13 15:09:11.031468A1: 503
2025-02-13 15:09:11.031656A0: 178
2025-02-13 15:09:12.055053Ax: 1023
2025-02-13 15:09:12.055183A1: 505
2025-02-13 15:09:12.055282A0: 178
2025-02-13 15:09:13.078861Ax: 1023
2025-02-13 15:09:13.081723A1: 504
2025-02-13 15:09:13.081951A0: 176
2025-02-13 15:09:14.102750Ax: 1023
2025-02-13 15:09:14.102996A1: 504
2025-02-13 15:09:14.103116A0: 177
2025-02-13 15:09:15.126463Ax: 1023
2025-02-13 15:09:15.126694A1: 504
2025-02-13 15:09:15.126938A0: 177
2025-02-13 15:09:16.150248Ax: 1023
2025-02-13 15:09:16.150480A1: 504
2025-02-13 15:09:16.150670A0: 176
2025-02-13 15:09:17.174011Ax: 1023
2025-02-13 15:09:17.174245A1: 505
2025-02-13 15:09:17.174434A0: 177
2025-02-13 15:09:18.197807Ax: 1023
2025-02-13 15:09:18.200609A1: 504
2025-02-13 15:09:18.200878A0: 177
2025-02-13 15:09:19.221560Ax: 1023
2025-02-13 15:09:19.221852A1: 504
2025-02-13 15:09:19.222044A0: 177
2025-02-13 15:09:20.245287Ax: 1023
2025-02-13 15:09:20.245516A1: 504
2025-02-13 15:09:20.245728A0: 176
2025-02-13 15:09:21.269148Ax: 1023
2025-02-13 15:09:21.269378A1: 504
2025-02-13 15:09:21.269561A0: 177
2025-02-13 15:09:22.292937Ax: 1023
2025-02-13 15:09:22.293174A1: 504
2025-02-13 15:09:22.293364A0: 177
2025-02-13 15:09:23.316743Ax: 1023
2025-02-13 15:09:23.318892A1: 505
2025-02-13 15:09:23.318998A0: 177
2025-02-13 15:09:24.340474Ax: 1023
2025-02-13 15:09:24.340671A1: 502
2025-02-13 15:09:24.340807A0: 176
2025-02-13 15:09:25.364291Ax: 1023
2025-02-13 15:09:25.364520A1: 505
2025-02-13 15:09:25.364643A0: 177
2025-02-13 15:09:26.388208Ax: 1023
2025-02-13 15:09:26.388437A1: 504
2025-02-13 15:09:26.388579A0: 177
2025-02-13 15:09:27.411993Ax: 1023
2025-02-13 15:09:27.412222A1: 504
2025-02-13 15:09:27.412406A0: 177
2025-02-13 15:09:28.435795Ax: 1023
2025-02-13 15:09:28.437947A1: 505
2025-02-13 15:09:28.438054A0: 177
2025-02-13 15:09:29.459482Ax: 1023
2025-02-13 15:09:29.459772A1: 502
2025-02-13 15:09:29.459980A0: 177
2025-02-13 15:09:30.483170Ax: 1023
2025-02-13 15:09:30.483388A1: 504
2025-02-13 15:09:30.483487A0: 177
2025-02-13 15:09:31.507017Ax: 1023
2025-02-13 15:09:31.507243A1: 504
2025-02-13 15:09:31.507372A0: 177
2025-02-13 15:09:32.530529Ax: 1023
2025-02-13 15:09:32.530810A1: 503
2025-02-13 15:09:32.530999A0: 177
2025-02-13 15:09:33.554226Ax: 1023
2025-02-13 15:09:33.554507A1: 504
2025-02-13 15:09:33.556312A0: 176
2025-02-13 15:09:34.578137Ax: 1023
2025-02-13 15:09:34.578426A1: 504
2025-02-13 15:09:34.578719A0: 178
2025-02-13 15:09:35.601897Ax: 1023
2025-02-13 15:09:35.602148A1: 504
2025-02-13 15:09:35.602278A0: 178
2025-02-13 15:09:36.625839Ax: 1023
2025-02-13 15:09:36.626085A1: 505
2025-02-13 15:09:36.626215A0: 177
2025-02-13 15:09:37.649412Ax: 1023
2025-02-13 15:09:37.649684A1: 502
2025-02-13 15:09:37.650021A0: 176
2025-02-13 15:09:38.673217Ax: 1023
2025-02-13 15:09:38.675453A1: 505
2025-02-13 15:09:38.675558A0: 177
2025-02-13 15:09:39.697095Ax: 1023
2025-02-13 15:09:39.697385A1: 505
2025-02-13 15:09:39.697664A0: 176
2025-02-13 15:09:40.720882Ax: 1023
2025-02-13 15:09:40.721055A1: 505
2025-02-13 15:09:40.721182A0: 178
2025-02-13 15:09:41.744608Ax: 1023
2025-02-13 15:09:41.744920A1: 505
2025-02-13 15:09:41.745055A0: 177
2025-02-13 15:09:42.768532Ax: 1023
2025-02-13 15:09:42.768848A1: 504
2025-02-13 15:09:42.768988A0: 177
2025-02-13 15:09:43.792251Ax: 1023
2025-02-13 15:09:43.794456A1: 504
2025-02-13 15:09:43.794561A0: 177
2025-02-13 15:09:44.816103Ax: 1023
2025-02-13 15:09:44.816337A1: 505
2025-02-13 15:09:44.816520A0: 177
2025-02-13 15:09:45.839862Ax: 1023
2025-02-13 15:09:45.840099A1: 505
2025-02-13 15:09:45.840292A0: 177
2025-02-13 15:09:46.863606Ax: 1023
2025-02-13 15:09:46.863894A1: 505
2025-02-13 15:09:46.864084A0: 177
2025-02-13 15:09:47.887371Ax: 1023
2025-02-13 15:09:47.887604A1: 504
2025-02-13 15:09:47.887764A0: 178
2025-02-13 15:09:48.911148Ax: 1023
2025-02-13 15:09:48.911380A1: 504
2025-02-13 15:09:48.911563A0: 178
2025-02-13 15:09:49.934930Ax: 1023
2025-02-13 15:09:49.935165A1: 504
2025-02-13 15:09:49.935355A0: 177
2025-02-13 15:09:50.958548Ax: 1023
2025-02-13 15:09:50.958680A1: 506
2025-02-13 15:09:50.958809A0: 177
2025-02-13 15:09:51.982236Ax: 1023
2025-02-13 15:09:51.982470A1: 505
2025-02-13 15:09:51.982575A0: 177
2025-02-13 15:09:53.006048Ax: 1023
2025-02-13 15:09:53.006280A1: 504
2025-02-13 15:09:53.006448A0: 177
2025-02-13 15:09:54.029685Ax: 1023
2025-02-13 15:09:54.031996A1: 505
2025-02-13 15:09:54.032104A0: 178
2025-02-13 15:09:55.053365Ax: 1023
2025-02-13 15:09:55.053600A1: 503
2025-02-13 15:09:55.053845A0: 176
2025-02-13 15:09:56.077100Ax: 1023
2025-02-13 15:09:56.077320A1: 505
2025-02-13 15:09:56.077422A0: 177
2025-02-13 15:09:57.100990Ax: 1023
2025-02-13 15:09:57.101225A1: 504
2025-02-13 15:09:57.101336A0: 176
2025-02-13 15:09:58.124324Ax: 1023
2025-02-13 15:09:58.124553A1: 504
2025-02-13 15:09:58.124777A0: 178
2025-02-13 15:09:59.148354Ax: 1023
2025-02-13 15:09:59.151105A1: 505
2025-02-13 15:09:59.151331A0: 176
2025-02-13 15:10:00.171752Ax: 1023
2025-02-13 15:10:00.171898A1: 505
2025-02-13 15:10:00.171997A0: 177
2025-02-13 15:10:01.195732Ax: 1023
2025-02-13 15:10:01.195982A1: 505
2025-02-13 15:10:01.196171A0: 178
2025-02-13 15:10:02.219287Ax: 1023
2025-02-13 15:10:02.219519A1: 504
2025-02-13 15:10:02.219743A0: 177
2025-02-13 15:10:03.242669Ax: 1023
2025-02-13 15:10:03.242875A1: 505
2025-02-13 15:10:03.243046A0: 177
2025-02-13 15:10:04.266601Ax: 1023
2025-02-13 15:10:04.268711A1: 505
2025-02-13 15:10:04.268790A0: 178
2025-02-13 15:10:05.290469Ax: 1023
2025-02-13 15:10:05.290698A1: 505
2025-02-13 15:10:05.290945A0: 178
2025-02-13 15:10:06.314349Ax: 1023
2025-02-13 15:10:06.314578A1: 505
2025-02-13 15:10:06.314825A0: 177
2025-02-13 15:10:07.338051Ax: 1023
2025-02-13 15:10:07.338278A1: 505
2025-02-13 15:10:07.338467A0: 176
2025-02-13 15:10:08.362144Ax: 1023
2025-02-13 15:10:08.362378A1: 504
2025-02-13 15:10:08.362571A0: 177
2025-02-13 15:10:09.385926Ax: 1023
2025-02-13 15:10:09.386190A1: 505
2025-02-13 15:10:09.386373A0: 177
2025-02-13 15:10:10.409696Ax: 1023
2025-02-13 15:10:10.409858A1: 505
2025-02-13 15:10:10.409948A0: 178
2025-02-13 15:10:11.433498Ax: 1023
2025-02-13 15:10:11.433756A1: 504
2025-02-13 15:10:11.433892A0: 177
2025-02-13 15:10:12.457283Ax: 1023
2025-02-13 15:10:12.457559A1: 504
2025-02-13 15:10:12.457760A0: 177
2025-02-13 15:10:13.481115Ax: 1023
2025-02-13 15:10:13.481392A1: 505
2025-02-13 15:10:13.481626A0: 178
2025-02-13 15:10:14.504854Ax: 1023
2025-02-13 15:10:14.505135A1: 505
2025-02-13 15:10:14.505402A0: 177
2025-02-13 15:10:15.528529Ax: 1023
2025-02-13 15:10:15.528868A1: 504
2025-02-13 15:10:15.529142A0: 177
2025-02-13 15:10:16.552286Ax: 1023
2025-02-13 15:10:16.552517A1: 505
2025-02-13 15:10:16.552647A0: 177
2025-02-13 15:10:17.576123Ax: 1023
2025-02-13 15:10:17.576400A1: 505
2025-02-13 15:10:17.576537A0: 177
2025-02-13 15:10:18.599482Ax: 1023
2025-02-13 15:10:18.602163A1: 503
2025-02-13 15:10:18.602382A0: 177
2025-02-13 15:10:19.623524Ax: 1023
2025-02-13 15:10:19.623856A1: 504
2025-02-13 15:10:19.624134A0: 177
2025-02-13 15:10:20.647300Ax: 1023
2025-02-13 15:10:20.647584A1: 502
2025-02-13 15:10:20.647906A0: 177
2025-02-13 15:10:21.670879Ax: 1023
2025-02-13 15:10:21.671166A1: 505
2025-02-13 15:10:21.671338A0: 178
2025-02-13 15:10:22.694754Ax: 1023
2025-02-13 15:10:22.695055A1: 505
2025-02-13 15:10:22.695328A0: 177
2025-02-13 15:10:23.718445Ax: 1023
2025-02-13 15:10:23.721173A1: 504
2025-02-13 15:10:23.721296A0: 176
2025-02-13 15:10:24.742145Ax: 1023
2025-02-13 15:10:24.742382A1: 505
2025-02-13 15:10:24.742571A0: 177
2025-02-13 15:10:25.765976Ax: 1023
2025-02-13 15:10:25.766216A1: 505
2025-02-13 15:10:25.766403A0: 177
2025-02-13 15:10:26.789755Ax: 1023
2025-02-13 15:10:26.789997A1: 504
2025-02-13 15:10:26.790183A0: 178
2025-02-13 15:10:27.813657Ax: 1023
2025-02-13 15:10:27.813945A1: 505
2025-02-13 15:10:27.814070A0: 178
2025-02-13 15:10:28.837352Ax: 1023
2025-02-13 15:10:28.839575A1: 504
2025-02-13 15:10:28.839682A0: 178
2025-02-13 15:10:29.861264Ax: 1023
2025-02-13 15:10:29.861499A1: 504
2025-02-13 15:10:29.861682A0: 177
2025-02-13 15:10:30.885087Ax: 1023
2025-02-13 15:10:30.885325A1: 505
2025-02-13 15:10:30.885515A0: 178
2025-02-13 15:10:31.908860Ax: 1023
2025-02-13 15:10:31.908990A1: 505
2025-02-13 15:10:31.909086A0: 177
2025-02-13 15:10:32.932612Ax: 1023
2025-02-13 15:10:32.932844A1: 506
2025-02-13 15:10:32.932943A0: 178
2025-02-13 15:10:33.956280Ax: 1023
2025-02-13 15:10:33.958883A1: 505
2025-02-13 15:10:33.959106A0: 178
2025-02-13 15:10:34.980162Ax: 1023
2025-02-13 15:10:34.980397A1: 506
2025-02-13 15:10:34.980582A0: 178
2025-02-13 15:10:36.003989Ax: 1023
2025-02-13 15:10:36.004225A1: 505
2025-02-13 15:10:36.004414A0: 178
2025-02-13 15:10:37.027656Ax: 1023
2025-02-13 15:10:37.027833A1: 507
2025-02-13 15:10:37.027929A0: 177
2025-02-13 15:10:38.051420Ax: 1023
2025-02-13 15:10:38.051616A1: 506
2025-02-13 15:10:38.051747A0: 178
2025-02-13 15:10:39.075229Ax: 1023
2025-02-13 15:10:39.078169A1: 505
2025-02-13 15:10:39.078394A0: 177
2025-02-13 15:10:40.099021Ax: 1023
2025-02-13 15:10:40.099257A1: 506
2025-02-13 15:10:40.099445A0: 178
2025-02-13 15:10:41.122655Ax: 1023
2025-02-13 15:10:41.122829A1: 505
2025-02-13 15:10:41.122926A0: 177
2025-02-13 15:10:42.146398Ax: 1023
2025-02-13 15:10:42.146538A1: 505
2025-02-13 15:10:42.146633A0: 178
2025-02-13 15:10:43.170080Ax: 1023
2025-02-13 15:10:43.170317A1: 505
2025-02-13 15:10:43.170433A0: 177
2025-02-13 15:10:44.194006Ax: 1023
2025-02-13 15:10:44.196956A1: 505
2025-02-13 15:10:44.197174A0: 178
2025-02-13 15:10:45.217633Ax: 1023
2025-02-13 15:10:45.217930A1: 505
2025-02-13 15:10:45.218121A0: 177
2025-02-13 15:10:46.241394Ax: 1023
2025-02-13 15:10:46.241635A1: 504
2025-02-13 15:10:46.241892A0: 178
2025-02-13 15:10:47.265111Ax: 1023
2025-02-13 15:10:47.265261A1: 505
2025-02-13 15:10:47.265356A0: 177
2025-02-13 15:10:48.288938Ax: 1023
2025-02-13 15:10:48.289142A1: 504
2025-02-13 15:10:48.289237A0: 178
2025-02-13 15:10:49.312811Ax: 1023
2025-02-13 15:10:49.314930A1: 504
2025-02-13 15:10:49.315032A0: 178
2025-02-13 15:10:50.336361Ax: 1023
2025-02-13 15:10:50.336587A1: 505
2025-02-13 15:10:50.336832A0: 178
2025-02-13 15:10:51.360064Ax: 1023
2025-02-13 15:10:51.360186A1: 504
2025-02-13 15:10:51.360276A0: 178
2025-02-13 15:10:52.383834Ax: 1023
2025-02-13 15:10:52.384015A1: 506
2025-02-13 15:10:52.384105A0: 178
2025-02-13 15:10:53.407011Ax: 1023
2025-02-13 15:10:53.407128A1: 505
2025-02-13 15:10:53.407229A0: 178
2025-02-13 15:10:54.431217Ax: 1023
2025-02-13 15:10:54.434038A1: 505
2025-02-13 15:10:54.434256A0: 177
2025-02-13 15:10:55.454916Ax: 1023
2025-02-13 15:10:55.455044A1: 505
2025-02-13 15:10:55.455139A0: 178
2025-02-13 15:10:56.478594Ax: 1023
2025-02-13 15:10:56.478858A1: 506
2025-02-13 15:10:56.478956A0: 177
2025-02-13 15:10:57.502263Ax: 1023
2025-02-13 15:10:57.502499A1: 504
2025-02-13 15:10:57.502684A0: 177
2025-02-13 15:10:58.525940Ax: 1023
2025-02-13 15:10:58.526180A1: 505
2025-02-13 15:10:58.526368A0: 179
2025-02-13 15:10:59.549572Ax: 1023
2025-02-13 15:10:59.552290A1: 506
2025-02-13 15:10:59.552517A0: 178
2025-02-13 15:11:00.573320Ax: 1023
2025-02-13 15:11:00.573556A1: 505
2025-02-13 15:11:00.573691A0: 177
2025-02-13 15:11:01.596974Ax: 1023
2025-02-13 15:11:01.597209A1: 504
2025-02-13 15:11:01.597397A0: 177
2025-02-13 15:11:02.620396Ax: 1023
2025-02-13 15:11:02.620632A1: 506
2025-02-13 15:11:02.620844A0: 177
2025-02-13 15:11:03.644486Ax: 1023
2025-02-13 15:11:03.644623A1: 505
2025-02-13 15:11:03.644751A0: 178
2025-02-13 15:11:04.668232Ax: 1023
2025-02-13 15:11:04.671110A1: 504
2025-02-13 15:11:04.671343A0: 178
2025-02-13 15:11:05.691965Ax: 1023
2025-02-13 15:11:05.692201A1: 505
2025-02-13 15:11:05.692388A0: 178
2025-02-13 15:11:06.715512Ax: 1023
2025-02-13 15:11:06.715790A1: 505
2025-02-13 15:11:06.715986A0: 177
2025-02-13 15:11:07.739293Ax: 1023
2025-02-13 15:11:07.739437A1: 505
2025-02-13 15:11:07.739532A0: 178
2025-02-13 15:11:08.763007Ax: 1023
2025-02-13 15:11:08.763243A1: 506
2025-02-13 15:11:08.763358A0: 177
2025-02-13 15:11:09.786774Ax: 1023
2025-02-13 15:11:09.789603A1: 506
2025-02-13 15:11:09.789885A0: 177
2025-02-13 15:11:10.810437Ax: 1023
2025-02-13 15:11:10.810673A1: 506
2025-02-13 15:11:10.810921A0: 179
2025-02-13 15:11:11.834260Ax: 1023
2025-02-13 15:11:11.834496A1: 504
2025-02-13 15:11:11.834683A0: 177
2025-02-13 15:11:12.857755Ax: 1023
2025-02-13 15:11:12.857999A1: 506
2025-02-13 15:11:12.858191A0: 178
2025-02-13 15:11:13.881445Ax: 1023
2025-02-13 15:11:13.881681A1: 506
2025-02-13 15:11:13.881920A0: 177
2025-02-13 15:11:14.905246Ax: 1023
2025-02-13 15:11:14.905488A1: 505
2025-02-13 15:11:14.905676A0: 178
2025-02-13 15:11:15.929015Ax: 1023
2025-02-13 15:11:15.929251A1: 505
2025-02-13 15:11:15.929437A0: 178
2025-02-13 15:11:16.952769Ax: 1023
2025-02-13 15:11:16.955587A1: 505
2025-02-13 15:11:16.955851A0: 177
2025-02-13 15:11:17.976392Ax: 1023
2025-02-13 15:11:17.976627A1: 506
2025-02-13 15:11:17.976881A0: 177
2025-02-13 15:11:19.000061Ax: 1023
2025-02-13 15:11:19.000295A1: 505
2025-02-13 15:11:19.000483A0: 178
2025-02-13 15:11:20.023776Ax: 1023
2025-02-13 15:11:20.024029A1: 505
2025-02-13 15:11:20.024217A0: 179
2025-02-13 15:11:21.047457Ax: 1023
2025-02-13 15:11:21.047693A1: 505
2025-02-13 15:11:21.047951A0: 178
2025-02-13 15:11:22.071204Ax: 1023
2025-02-13 15:11:22.073409A1: 505
2025-02-13 15:11:22.073523A0: 177
2025-02-13 15:11:23.094928Ax: 1023
2025-02-13 15:11:23.095167A1: 507
2025-02-13 15:11:23.095355A0: 178
2025-02-13 15:11:24.118573Ax: 1023
2025-02-13 15:11:24.118877A1: 506
2025-02-13 15:11:24.119072A0: 179
2025-02-13 15:11:25.142047Ax: 1023
2025-02-13 15:11:25.142276A1: 505
2025-02-13 15:11:25.142459A0: 178
2025-02-13 15:11:26.165964Ax: 1023
2025-02-13 15:11:26.166201A1: 506
2025-02-13 15:11:26.166391A0: 178
2025-02-13 15:11:27.189646Ax: 1023
2025-02-13 15:11:27.191999A1: 505
2025-02-13 15:11:27.192113A0: 179
2025-02-13 15:11:28.213329Ax: 1023
2025-02-13 15:11:28.213520A1: 506
2025-02-13 15:11:28.213643A0: 179
2025-02-13 15:11:29.237132Ax: 1023
2025-02-13 15:11:29.237359A1: 506
2025-02-13 15:11:29.237488A0: 179
2025-02-13 15:11:30.260800Ax: 1023
2025-02-13 15:11:30.261032A1: 506
2025-02-13 15:11:30.261209A0: 178
2025-02-13 15:11:31.284406Ax: 1023
2025-02-13 15:11:31.284643A1: 506
2025-02-13 15:11:31.284900A0: 178
2025-02-13 15:11:32.307926Ax: 1023
2025-02-13 15:11:32.310321A1: 503
2025-02-13 15:11:32.310449A0: 177
2025-02-13 15:11:33.332001Ax: 1023
2025-02-13 15:11:33.332237A1: 506
2025-02-13 15:11:33.332353A0: 178
2025-02-13 15:11:34.355559Ax: 1023
2025-02-13 15:11:34.355842A1: 505
2025-02-13 15:11:34.356028A0: 178
2025-02-13 15:11:35.379288Ax: 1023
2025-02-13 15:11:35.379530A1: 505
2025-02-13 15:11:35.379747A0: 178
2025-02-13 15:11:36.403107Ax: 1023
2025-02-13 15:11:36.403345A1: 507
2025-02-13 15:11:36.403532A0: 177
2025-02-13 15:11:37.426859Ax: 1023
2025-02-13 15:11:37.429749A1: 506
2025-02-13 15:11:37.430021A0: 179
2025-02-13 15:11:38.450550Ax: 1023
2025-02-13 15:11:38.450896A1: 507
2025-02-13 15:11:38.451112A0: 180
2025-02-13 15:11:39.474342Ax: 1023
2025-02-13 15:11:39.474621A1: 506
2025-02-13 15:11:39.474913A0: 179
2025-02-13 15:11:40.498097Ax: 1023
2025-02-13 15:11:40.498254A1: 505
2025-02-13 15:11:40.498376A0: 179
2025-02-13 15:11:41.521774Ax: 1023
2025-02-13 15:11:41.521987A1: 506
2025-02-13 15:11:41.522109A0: 179
2025-02-13 15:11:42.545427Ax: 1023
2025-02-13 15:11:42.548160A1: 506
2025-02-13 15:11:42.548441A0: 179
2025-02-13 15:11:43.569152Ax: 1023
2025-02-13 15:11:43.569432A1: 503
2025-02-13 15:11:43.569677A0: 178
2025-02-13 15:11:44.592781Ax: 1023
2025-02-13 15:11:44.593063A1: 505
2025-02-13 15:11:44.593308A0: 178
2025-02-13 15:11:45.616430Ax: 1023
2025-02-13 15:11:45.616739A1: 507
2025-02-13 15:11:45.616872A0: 179
2025-02-13 15:11:46.640075Ax: 1023
2025-02-13 15:11:46.640352A1: 504
2025-02-13 15:11:46.640600A0: 180
2025-02-13 15:11:47.663669Ax: 1023
2025-02-13 15:11:47.665904A1: 506
